instance_uid,foliage_actor,component_index,component_name,mesh_name,mesh_path,instance_index,x_cm,y_cm,z_cm,x_m,y_m,z_m,pitch_deg,yaw_deg,roll_deg,scale_x,scale_y,scale_z,ndvi_class,NDVI
InstancedFoliageActor|20|1195,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1195,-309.2653503,-5922.225098,421.2646582,-3.092653503,-59.22225098,4.212646582,-8.166700352,-153.8574441,-1.523521286,0.5,0.5,0.5,ROCK,0.016394
InstancedFoliageActor|20|1196,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1196,-9407.105469,5076.211426,321.8767451,-94.07105469,50.76211426,3.218767451,-5.088295945,80.13622606,-3.189033124,0.5,0.5,0.5,ROCK,0.099206
InstancedFoliageActor|20|1197,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1197,-8993.936523,9439.55957,130.1015625,-89.93936523,94.3955957,1.301015625,-0.162988782,-30.0792942,0.611683249,0.5,0.5,0.5,ROCK,0.052447
InstancedFoliageActor|20|1198,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1198,-8942.000977,9449.063477,129.96875,-89.42000977,94.49063477,1.2996875,1.192346096,-124.6285706,-2.996125698,0.5,0.5,0.5,ROCK,0.031648
InstancedFoliageActor|20|1199,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1199,-5906.804688,693.1954346,467.1210938,-59.06804688,6.931954346,4.671210938,-0.270768762,-136.1811829,2.220529795,0.5,0.5,0.5,ROCK,0.028637
InstancedFoliageActor|20|1200,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1200,-3873.016357,1375.659302,388.4296875,-38.73016357,13.75659302,3.884296875,-0.86122489,50.10265732,-1.029964805,0.5,0.5,0.5,ROCK,0.064902
InstancedFoliageActor|20|1201,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1201,-2009.649658,6370.345703,172.4853516,-20.09649658,63.70345703,1.724853516,1.523626685,-120.5877609,1.697960258,0.5,0.5,0.5,ROCK,0.058244
InstancedFoliageActor|20|1202,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1202,-1951.943604,6851.429688,163.6835938,-19.51943604,68.51429688,1.636835938,0.874373555,-89.11590576,1.356127024,0.5,0.5,0.5,ROCK,-0.014088
InstancedFoliageActor|20|1203,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1203,-1660.981689,8855.12793,161.7734375,-16.60981689,88.5512793,1.617734375,-1.790889144,50.60627365,2.048562765,0.5,0.5,0.5,ROCK,0.065776
InstancedFoliageActor|20|1204,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1204,-1309.720093,338.9598389,434.1591797,-13.09720093,3.389598389,4.341591797,6.569889545,7.180472374,8.385006905,0.5,0.5,0.5,ROCK,0.044199
InstancedFoliageActor|20|1205,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1205,-759.9499512,4873.003418,225.8046875,-7.599499512,48.73003418,2.258046875,1.379411101,-166.4444122,-3.804700375,0.5,0.5,0.5,ROCK,-0.029832
InstancedFoliageActor|20|1206,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1206,-172.9898682,6769.467285,100.3251953,-1.729898682,67.69467285,1.003251953,2.770225763,159.2920837,-1.524431586,0.5,0.5,0.5,ROCK,0.001524
InstancedFoliageActor|20|1207,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1207,-8795.953125,10735.14258,88.4609375,-87.95953125,107.3514258,0.884609375,0.582355261,-77.47633362,-2.619876146,0.5,0.5,0.5,ROCK,-0.043160
InstancedFoliageActor|20|1208,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1208,-8678.827148,10550.70117,93.56640625,-86.78827148,105.5070117,0.935664063,-1.28372705,127.5971832,2.399054527,0.5,0.5,0.5,ROCK,0.125313
InstancedFoliageActor|20|1209,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1209,-8375.470703,10432.625,106.3359375,-83.75470703,104.32625,1.063359375,2.718950748,34.46250153,0.780725598,0.5,0.5,0.5,ROCK,0.067747
InstancedFoliageActor|20|1210,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1210,-8040.741211,13659.26074,39.9765625,-80.40741211,136.5926074,0.399765625,-1.640570521,-154.2470245,-2.776287317,0.5,0.5,0.5,ROCK,0.042639
InstancedFoliageActor|20|1211,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1211,-7733.6875,10593.41797,125.0078125,-77.336875,105.9341797,1.250078125,0.082672596,13.39601135,-2.280366659,0.5,0.5,0.5,ROCK,0.089591
InstancedFoliageActor|20|1212,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1212,-7631.424805,13702.05664,50.79492188,-76.31424805,137.0205664,0.507949219,-0.479977906,-140.9786682,-1.540147781,0.5,0.5,0.5,ROCK,-0.041238
InstancedFoliageActor|20|1213,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1213,-7511.133789,10489.23047,121.9492188,-75.11133789,104.8923047,1.219492188,0.422624737,-70.75685883,0.147527754,0.5,0.5,0.5,ROCK,0.025711
InstancedFoliageActor|20|1214,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1214,-6934.433594,18051.91992,68.28125,-69.34433594,180.5191992,0.6828125,-0.329283774,87.48377991,2.700783968,0.5,0.5,0.5,ROCK,0.028163
InstancedFoliageActor|20|1215,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1215,-6645.861816,18079.18359,69.453125,-66.45861816,180.7918359,0.69453125,0.563025892,174.1705627,-7.660411358,0.5,0.5,0.5,ROCK,0.016639
InstancedFoliageActor|20|1216,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1216,-6575.6875,17501.99805,98.49609375,-65.756875,175.0199805,0.984960938,-6.293640137,-25.28064156,-3.916239023,0.5,0.5,0.5,ROCK,0.029377
InstancedFoliageActor|20|1217,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1217,-6528.835449,13806.37402,99.8984375,-65.28835449,138.0637402,0.998984375,-2.991935492,172.9601746,-2.331866264,0.5,0.5,0.5,ROCK,0.048774
InstancedFoliageActor|20|1218,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1218,-6429.36084,17610.76953,93.0234375,-64.2936084,176.1076953,0.930234375,2.432123184,-111.40345,8.589166641,0.5,0.5,0.5,ROCK,0.022082
InstancedFoliageActor|20|1219,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1219,-6400.205566,15561.42871,74.80078125,-64.00205566,155.6142871,0.748007813,2.4089818,-22.41540718,-0.025801092,0.5,0.5,0.5,ROCK,0.069041
InstancedFoliageActor|20|1220,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1220,-1639.172974,10704.99805,118.53125,-16.39172974,107.0499805,1.1853125,-0.967093289,11.64732265,0.257640272,0.5,0.5,0.5,ROCK,0.076953
InstancedFoliageActor|20|1221,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1221,-963.2426147,19730.75977,193.3945313,-9.632426147,197.3075977,1.933945313,1.232507348,137.8770905,0.695589423,0.5,0.5,0.5,ROCK,0.049925
InstancedFoliageActor|20|1222,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1222,-243.954834,12322.78613,85.1171875,-2.43954834,123.2278613,0.851171875,-1.727042079,93.78138733,-1.01082468,0.5,0.5,0.5,ROCK,0.065768
InstancedFoliageActor|20|1223,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1223,-8492.588867,23685.87695,218.6601563,-84.92588867,236.8587695,2.186601563,2.467667818,-62.77228546,-5.752420425,0.5,0.5,0.5,ROCK,0.001757
InstancedFoliageActor|20|1224,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1224,-7790.382813,20132.17969,64.67911645,-77.90382813,201.3217969,0.646791164,-2.936890586,-176.7148634,4.295527492,0.5,0.5,0.5,ROCK,-0.006458
InstancedFoliageActor|20|1225,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1225,-7708.833984,20195.23047,73.421875,-77.08833984,201.9523047,0.73421875,4.961361408,41.36398315,-1.578338146,0.5,0.5,0.5,ROCK,-0.057400
InstancedFoliageActor|20|1226,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1226,-6946.992188,24234.53711,288.9375,-69.46992188,242.3453711,2.889375,-1.934760451,-121.9053574,-5.628355503,0.5,0.5,0.5,ROCK,0.055721
InstancedFoliageActor|20|1227,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1227,-6924.546875,27975.87695,256.4423828,-69.24546875,279.7587695,2.564423828,3.313735723,-6.561256886,1.418066025,0.5,0.5,0.5,ROCK,0.096092
InstancedFoliageActor|20|1228,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1228,-6654.333008,27958.9375,273.6689453,-66.54333008,279.589375,2.736689453,-2.144617796,95.84095764,3.373910904,0.5,0.5,0.5,ROCK,0.077985
InstancedFoliageActor|20|1229,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1229,-6560.951172,27893.08789,281.7333984,-65.60951172,278.9308789,2.817333984,0.844880641,-108.5153122,-3.111920357,0.5,0.5,0.5,ROCK,0.066277
InstancedFoliageActor|20|1230,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1230,-6305.850586,27693.20703,300.8183594,-63.05850586,276.9320703,3.008183594,-2.210806131,89.33283234,2.261162519,0.5,0.5,0.5,ROCK,0.038808
InstancedFoliageActor|20|1231,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1231,-6002.526367,22597.47461,259.9365341,-60.02526367,225.9747461,2.599365341,4.105718525,73.21395939,-0.301755835,0.5,0.5,0.5,ROCK,0.072188
InstancedFoliageActor|20|1232,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1232,-5556.474609,20854.22852,198.1914063,-55.56474609,208.5422852,1.981914063,0.165351972,-68.2169342,-2.823904276,0.5,0.5,0.5,ROCK,0.004823
InstancedFoliageActor|20|1233,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1233,-5544.346191,20932.64844,200.4921875,-55.44346191,209.3264844,2.004921875,0.566721082,113.5772781,3.174319029,0.5,0.5,0.5,ROCK,0.083750
InstancedFoliageActor|20|1234,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1234,-4951.89502,20608.82422,205.1679688,-49.5189502,206.0882422,2.051679688,3.44209218,94.03166199,2.0333004,0.5,0.5,0.5,ROCK,0.052840
InstancedFoliageActor|20|1235,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1235,-1291.375,26306.57031,345.1259766,-12.91375,263.0657031,3.451259766,-0.734600425,-16.20744133,0.679677248,0.5,0.5,0.5,ROCK,0.096147
InstancedFoliageActor|20|1236,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1236,-339.8717651,29478.50781,191.6230469,-3.398717651,294.7850781,1.916230469,-2.543287039,91.78567505,-4.543740273,0.5,0.5,0.5,ROCK,0.142666
InstancedFoliageActor|20|1237,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1237,-274.3305054,29548.23438,184.1386719,-2.743305054,295.4823438,1.841386719,-5.665460587,-6.366109848,1.527097106,0.5,0.5,0.5,ROCK,0.038527
InstancedFoliageActor|20|1238,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1238,-261.085907,29629.86719,181.2851563,-2.61085907,296.2986719,1.812851563,1.678786159,119.3257904,-5.709701061,0.5,0.5,0.5,ROCK,-0.013495
InstancedFoliageActor|20|1239,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1239,-9069.925781,35167.79688,-0.01171875,-90.69925781,351.6779688,-0.000117188,0,-25.32674599,0,0.5,0.5,0.5,ROCK,0.025524
InstancedFoliageActor|20|1240,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1240,-8795.208984,39206.125,11.51171875,-87.95208984,392.06125,0.115117188,0.60010004,145.506958,-1.497448325,0.5,0.5,0.5,ROCK,0.025204
InstancedFoliageActor|20|1241,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1241,-8773.088867,39055.125,15.46484375,-87.73088867,390.55125,0.154648438,1.602200627,-116.8937912,0.190913945,0.5,0.5,0.5,ROCK,0.053656
InstancedFoliageActor|20|1242,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1242,-7424.773926,32714.38477,36.64453125,-74.24773926,327.1438477,0.366445313,1.399676204,-162.1912231,-1.430185556,0.5,0.5,0.5,ROCK,0.059562
InstancedFoliageActor|20|1243,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1243,-6719.416016,33212.84766,22.73339844,-67.19416016,332.1284766,0.227333984,1.873787045,-42.88415909,0.702315032,0.5,0.5,0.5,ROCK,-0.016072
InstancedFoliageActor|20|1244,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1244,-4033.716309,31590.25586,148.7919922,-40.33716309,315.9025586,1.487919922,2.266768932,-89.57893372,-4.002696037,0.5,0.5,0.5,ROCK,0.028317
InstancedFoliageActor|20|1245,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1245,-3800,31918.68164,134.0388839,-38,319.1868164,1.340388839,1.263504659,0.791669915,5.818829606,0.5,0.5,0.5,ROCK,0.051803
InstancedFoliageActor|20|1246,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1246,-3781.489014,31186.02148,176.4355469,-37.81489014,311.8602148,1.764355469,6.30444479,-50.70113373,2.847383976,0.5,0.5,0.5,ROCK,0.042350
InstancedFoliageActor|20|1247,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1247,-2712.961426,30735.86133,165.6933594,-27.12961426,307.3586133,1.656933594,-0.564979553,91.25315094,5.344646454,0.5,0.5,0.5,ROCK,0.023915
InstancedFoliageActor|20|1248,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1248,-2016.424316,36819.29688,0.001953125,-20.16424316,368.1929688,1.95E-05,0,-164.1280365,0,0.5,0.5,0.5,ROCK,0.097590
InstancedFoliageActor|20|1249,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1249,-1934.642578,38861.87109,-0.01171875,-19.34642578,388.6187109,-0.000117188,0,75.08348846,0,0.5,0.5,0.5,ROCK,-0.026941
InstancedFoliageActor|20|1250,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1250,-654.9863281,35410.07813,0.76953125,-6.549863281,354.1007813,0.007695313,0,114.9076309,0,0.5,0.5,0.5,ROCK,0.001918
InstancedFoliageActor|20|1251,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1251,-568.6142578,34990.19141,2.877938957,-5.686142578,349.9019141,0.02877939,0.384407582,-148.7716791,0.233062252,0.5,0.5,0.5,ROCK,-0.012493
InstancedFoliageActor|20|1252,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1252,-474.0834045,30554.83008,149.0580208,-4.740834045,305.5483008,1.490580208,-1.562490153,4.069457264,-3.243810621,0.5,0.5,0.5,ROCK,-0.030403
InstancedFoliageActor|20|1253,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1253,1667.099243,-36795.01953,7.58203125,16.67099243,-367.9501953,0.075820313,-0.342370003,167.7414551,0.532419384,0.5,0.5,0.5,ROCK,-0.017654
InstancedFoliageActor|20|1254,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1254,2546.114258,-31031.70703,205.6045009,25.46114258,-310.3170703,2.056045009,-0.95178351,-152.955455,-5.993240498,0.5,0.5,0.5,ROCK,0.009428
InstancedFoliageActor|20|1255,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1255,2638.317139,-31051.00391,212.4179688,26.38317139,-310.5100391,2.124179688,1.524348021,12.83653164,5.379775524,0.5,0.5,0.5,ROCK,0.003188
InstancedFoliageActor|20|1256,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1256,3390.26001,-36827.32422,15.52734375,33.9026001,-368.2732422,0.155273438,-1.07265389,169.3942871,1.566414118,0.5,0.5,0.5,ROCK,0.014019
InstancedFoliageActor|20|1257,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1257,4202.718262,-39529.6875,-0.01171875,42.02718262,-395.296875,-0.000117188,0,118.4740829,0,0.5,0.5,0.5,ROCK,-0.021064
InstancedFoliageActor|20|1258,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1258,4241.629395,-39171.90234,7.23046875,42.41629395,-391.7190234,0.072304688,0.754722297,173.3689117,2.614041328,0.5,0.5,0.5,ROCK,0.077195
InstancedFoliageActor|20|1259,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1259,6079.44873,-39033.54688,35.60546875,60.7944873,-390.3354688,0.356054688,-0.797492802,-152.9829865,-0.406628251,0.5,0.5,0.5,ROCK,0.067424
InstancedFoliageActor|20|1260,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1260,7880.905762,-38762.4375,7.91015625,78.80905762,-387.624375,0.079101563,1.719786763,-172.8020477,0.668108463,0.5,0.5,0.5,ROCK,-0.078015
InstancedFoliageActor|20|1261,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1261,7886.409668,-31360.85547,175.4877075,78.86409668,-313.6085547,1.754877075,-2.44428963,127.702231,-4.143831856,0.5,0.5,0.5,ROCK,0.120205
InstancedFoliageActor|20|1262,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1262,7978.012695,-31333.22656,169.9335938,79.78012695,-313.3322656,1.699335938,4.294278145,-131.3751678,2.168323994,0.5,0.5,0.5,ROCK,-0.022075
InstancedFoliageActor|20|1263,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1263,8129.543457,-31180.15625,165.4716884,81.29543457,-311.8015625,1.654716884,0.910810697,179.0262229,0.880259279,0.5,0.5,0.5,ROCK,0.024298
InstancedFoliageActor|20|1264,InstancedFoliageActor,20,FoliageInstancedStaticMeshComponent_17,SM_Rock_S_02,/Game/RuralAustralia/StaticMeshes/Rocks/Rock_S_02/SM_Rock_S_02.SM_Rock_S_02,1264,8990.241211,-39722.11719,-0.01171875,89.90241211,-397.2211719,-0.000117188,0,33.30900955,0,0.5,0.5,0.5,ROCK,0.085974
